nohup: 忽略輸入
開始收集：object=002_master_chef_can  workers=10  log_dir=/home/rex/dexgrasp/logs  停止條件: duration=36000.0s attempts=None target_successes=2000
[  70.7 min] attempts= 26653  successes=    0 (  0.0%)   6.29 attempts/s
[  70.7 min] attempts= 26685  successes=    0 (  0.0%)   6.29 attempts/s
[  70.8 min] attempts= 26713  successes=    0 (  0.0%)   6.29 attempts/s
[  70.9 min] attempts= 26739  successes=    0 (  0.0%)   6.28 attempts/s
[  71.0 min] attempts= 26770  successes=    0 (  0.0%)   6.28 attempts/s
[  71.1 min] attempts= 26802  successes=    0 (  0.0%)   6.28 attempts/s
[  71.2 min] attempts= 26838  successes=    0 (  0.0%)   6.29 attempts/s
[  71.2 min] attempts= 26879  successes=    0 (  0.0%)   6.29 attempts/s
[  71.3 min] attempts= 26910  successes=    0 (  0.0%)   6.29 attempts/s
[  71.4 min] attempts= 26940  successes=    0 (  0.0%)   6.29 attempts/s
[  71.5 min] attempts= 26977  successes=    0 (  0.0%)   6.29 attempts/s
[  71.6 min] attempts= 27010  successes=    0 (  0.0%)   6.29 attempts/s
[  71.7 min] attempts= 27033  successes=    0 (  0.0%)   6.29 attempts/s
[  71.7 min] attempts= 27067  successes=    0 (  0.0%)   6.29 attempts/s
[  71.8 min] attempts= 27098  successes=    0 (  0.0%)   6.29 attempts/s
[  71.9 min] attempts= 27134  successes=    0 (  0.0%)   6.29 attempts/s
[  72.0 min] attempts= 27168  successes=    0 (  0.0%)   6.29 attempts/s
[  72.1 min] attempts= 27200  successes=    0 (  0.0%)   6.29 attempts/s
[  72.2 min] attempts= 27230  successes=    0 (  0.0%)   6.29 attempts/s
[  72.2 min] attempts= 27257  successes=    0 (  0.0%)   6.29 attempts/s
[  72.3 min] attempts= 27288  successes=    0 (  0.0%)   6.29 attempts/s
[  72.4 min] attempts= 27319  successes=    0 (  0.0%)   6.29 attempts/s
[  72.5 min] attempts= 27345  successes=    0 (  0.0%)   6.29 attempts/s
[  72.6 min] attempts= 27374  successes=    0 (  0.0%)   6.29 attempts/s
[  72.7 min] attempts= 27407  successes=    0 (  0.0%)   6.29 attempts/s
[  72.7 min] attempts= 27439  successes=    0 (  0.0%)   6.29 attempts/s
[  72.8 min] attempts= 27469  successes=    0 (  0.0%)   6.29 attempts/s
[  72.9 min] attempts= 27503  successes=    0 (  0.0%)   6.29 attempts/s
[  73.0 min] attempts= 27530  successes=    0 (  0.0%)   6.29 attempts/s
[  73.1 min] attempts= 27557  successes=    0 (  0.0%)   6.28 attempts/s
[  73.2 min] attempts= 27589  successes=    0 (  0.0%)   6.29 attempts/s
[  73.2 min] attempts= 27617  successes=    0 (  0.0%)   6.28 attempts/s
[  73.3 min] attempts= 27652  successes=    0 (  0.0%)   6.29 attempts/s
[  73.4 min] attempts= 27687  successes=    0 (  0.0%)   6.29 attempts/s
[  73.5 min] attempts= 27716  successes=    0 (  0.0%)   6.29 attempts/s
[  73.6 min] attempts= 27748  successes=    0 (  0.0%)   6.29 attempts/s
[  73.7 min] attempts= 27782  successes=    0 (  0.0%)   6.29 attempts/s
[  73.7 min] attempts= 27811  successes=    0 (  0.0%)   6.29 attempts/s
[  73.8 min] attempts= 27850  successes=    0 (  0.0%)   6.29 attempts/s
[  73.9 min] attempts= 27879  successes=    0 (  0.0%)   6.29 attempts/s
[  74.0 min] attempts= 27910  successes=    0 (  0.0%)   6.29 attempts/s
[  74.1 min] attempts= 27941  successes=    0 (  0.0%)   6.29 attempts/s
[  74.2 min] attempts= 27974  successes=    0 (  0.0%)   6.29 attempts/s
[  74.2 min] attempts= 28006  successes=    0 (  0.0%)   6.29 attempts/s
[  74.3 min] attempts= 28034  successes=    0 (  0.0%)   6.29 attempts/s
[  74.4 min] attempts= 28069  successes=    0 (  0.0%)   6.29 attempts/s
[  74.5 min] attempts= 28103  successes=    0 (  0.0%)   6.29 attempts/s
[  74.6 min] attempts= 28133  successes=    0 (  0.0%)   6.29 attempts/s
[  74.7 min] attempts= 28170  successes=    0 (  0.0%)   6.29 attempts/s
[  74.7 min] attempts= 28202  successes=    0 (  0.0%)   6.29 attempts/s
[  74.8 min] attempts= 28231  successes=    0 (  0.0%)   6.29 attempts/s
[  74.9 min] attempts= 28259  successes=    0 (  0.0%)   6.29 attempts/s
[  75.0 min] attempts= 28292  successes=    0 (  0.0%)   6.29 attempts/s
[  75.1 min] attempts= 28326  successes=    0 (  0.0%)   6.29 attempts/s
[  75.2 min] attempts= 28355  successes=    0 (  0.0%)   6.29 attempts/s
[  75.2 min] attempts= 28384  successes=    0 (  0.0%)   6.29 attempts/s
[  75.3 min] attempts= 28413  successes=    0 (  0.0%)   6.29 attempts/s
[  75.4 min] attempts= 28442  successes=    0 (  0.0%)   6.29 attempts/s
[  75.5 min] attempts= 28472  successes=    0 (  0.0%)   6.29 attempts/s
[  75.6 min] attempts= 28507  successes=    0 (  0.0%)   6.29 attempts/s
[  75.7 min] attempts= 28536  successes=    0 (  0.0%)   6.29 attempts/s
[  75.7 min] attempts= 28566  successes=    0 (  0.0%)   6.29 attempts/s
[  75.8 min] attempts= 28598  successes=    0 (  0.0%)   6.29 attempts/s
[  75.9 min] attempts= 28624  successes=    0 (  0.0%)   6.28 attempts/s
[  76.0 min] attempts= 28659  successes=    0 (  0.0%)   6.29 attempts/s
[  76.1 min] attempts= 28685  successes=    0 (  0.0%)   6.28 attempts/s
[  76.2 min] attempts= 28722  successes=    0 (  0.0%)   6.29 attempts/s
[  76.2 min] attempts= 28755  successes=    0 (  0.0%)   6.29 attempts/s
[  76.3 min] attempts= 28780  successes=    0 (  0.0%)   6.28 attempts/s
[  76.4 min] attempts= 28813  successes=    0 (  0.0%)   6.28 attempts/s
[  76.5 min] attempts= 28842  successes=    0 (  0.0%)   6.28 attempts/s
[  76.6 min] attempts= 28877  successes=    0 (  0.0%)   6.28 attempts/s
[  76.7 min] attempts= 28907  successes=    0 (  0.0%)   6.28 attempts/s
[  76.7 min] attempts= 28938  successes=    0 (  0.0%)   6.28 attempts/s
[  76.8 min] attempts= 28964  successes=    0 (  0.0%)   6.28 attempts/s
[  76.9 min] attempts= 28989  successes=    0 (  0.0%)   6.28 attempts/s
[  77.0 min] attempts= 29018  successes=    0 (  0.0%)   6.28 attempts/s
[  77.1 min] attempts= 29045  successes=    0 (  0.0%)   6.28 attempts/s
[  77.2 min] attempts= 29079  successes=    0 (  0.0%)   6.28 attempts/s
[  77.2 min] attempts= 29119  successes=    0 (  0.0%)   6.28 attempts/s
[  77.3 min] attempts= 29144  successes=    0 (  0.0%)   6.28 attempts/s
[  77.4 min] attempts= 29176  successes=    0 (  0.0%)   6.28 attempts/s
[  77.5 min] attempts= 29211  successes=    0 (  0.0%)   6.28 attempts/s
[  77.6 min] attempts= 29247  successes=    0 (  0.0%)   6.28 attempts/s
[  77.7 min] attempts= 29279  successes=    0 (  0.0%)   6.28 attempts/s
[  77.7 min] attempts= 29314  successes=    0 (  0.0%)   6.28 attempts/s
[  77.8 min] attempts= 29348  successes=    0 (  0.0%)   6.28 attempts/s
[  77.9 min] attempts= 29375  successes=    0 (  0.0%)   6.28 attempts/s
[  78.0 min] attempts= 29402  successes=    0 (  0.0%)   6.28 attempts/s
[  78.1 min] attempts= 29427  successes=    0 (  0.0%)   6.28 attempts/s
[  78.2 min] attempts= 29454  successes=    0 (  0.0%)   6.28 attempts/s
[  78.2 min] attempts= 29490  successes=    0 (  0.0%)   6.28 attempts/s
[  78.3 min] attempts= 29526  successes=    0 (  0.0%)   6.28 attempts/s
[  78.4 min] attempts= 29558  successes=    0 (  0.0%)   6.28 attempts/s
[  78.5 min] attempts= 29589  successes=    0 (  0.0%)   6.28 attempts/s
[  78.6 min] attempts= 29616  successes=    0 (  0.0%)   6.28 attempts/s
[  78.7 min] attempts= 29642  successes=    0 (  0.0%)   6.28 attempts/s
[  78.7 min] attempts= 29666  successes=    0 (  0.0%)   6.28 attempts/s
[  78.8 min] attempts= 29702  successes=    0 (  0.0%)   6.28 attempts/s
[  78.9 min] attempts= 29734  successes=    0 (  0.0%)   6.28 attempts/s
[  79.0 min] attempts= 29763  successes=    0 (  0.0%)   6.28 attempts/s
[  79.1 min] attempts= 29799  successes=    0 (  0.0%)   6.28 attempts/s
[  79.2 min] attempts= 29827  successes=    0 (  0.0%)   6.28 attempts/s
[  79.3 min] attempts= 29859  successes=    0 (  0.0%)   6.28 attempts/s
[  79.3 min] attempts= 29883  successes=    0 (  0.0%)   6.28 attempts/s
[  79.4 min] attempts= 29915  successes=    0 (  0.0%)   6.28 attempts/s
[  79.5 min] attempts= 29943  successes=    0 (  0.0%)   6.28 attempts/s
[  79.6 min] attempts= 29970  successes=    0 (  0.0%)   6.28 attempts/s
[  79.7 min] attempts= 30001  successes=    0 (  0.0%)   6.28 attempts/s
[  79.8 min] attempts= 30033  successes=    0 (  0.0%)   6.28 attempts/s
[  79.8 min] attempts= 30066  successes=    0 (  0.0%)   6.28 attempts/s
[  79.9 min] attempts= 30094  successes=    0 (  0.0%)   6.28 attempts/s
[  80.0 min] attempts= 30129  successes=    0 (  0.0%)   6.28 attempts/s
[  80.1 min] attempts= 30160  successes=    0 (  0.0%)   6.28 attempts/s
[  80.2 min] attempts= 30184  successes=    0 (  0.0%)   6.28 attempts/s
[  80.3 min] attempts= 30219  successes=    0 (  0.0%)   6.28 attempts/s
[  80.3 min] attempts= 30251  successes=    0 (  0.0%)   6.28 attempts/s
[  80.4 min] attempts= 30284  successes=    0 (  0.0%)   6.28 attempts/s
[  80.5 min] attempts= 30311  successes=    0 (  0.0%)   6.28 attempts/s
[  80.6 min] attempts= 30342  successes=    0 (  0.0%)   6.28 attempts/s
[  80.7 min] attempts= 30368  successes=    0 (  0.0%)   6.27 attempts/s
[  80.8 min] attempts= 30399  successes=    0 (  0.0%)   6.27 attempts/s
[  80.8 min] attempts= 30433  successes=    0 (  0.0%)   6.27 attempts/s
[  80.9 min] attempts= 30462  successes=    0 (  0.0%)   6.27 attempts/s
[  81.0 min] attempts= 30490  successes=    0 (  0.0%)   6.27 attempts/s
[  81.1 min] attempts= 30525  successes=    0 (  0.0%)   6.27 attempts/s
[  81.2 min] attempts= 30552  successes=    0 (  0.0%)   6.27 attempts/s
[  81.3 min] attempts= 30585  successes=    0 (  0.0%)   6.27 attempts/s
[  81.3 min] attempts= 30612  successes=    0 (  0.0%)   6.27 attempts/s
[  81.4 min] attempts= 30642  successes=    0 (  0.0%)   6.27 attempts/s
[  81.5 min] attempts= 30671  successes=    0 (  0.0%)   6.27 attempts/s
[  81.6 min] attempts= 30701  successes=    0 (  0.0%)   6.27 attempts/s
[  81.7 min] attempts= 30728  successes=    0 (  0.0%)   6.27 attempts/s
[  81.8 min] attempts= 30756  successes=    0 (  0.0%)   6.27 attempts/s
[  81.8 min] attempts= 30793  successes=    0 (  0.0%)   6.27 attempts/s
[  81.9 min] attempts= 30821  successes=    0 (  0.0%)   6.27 attempts/s
[  82.0 min] attempts= 30860  successes=    0 (  0.0%)   6.27 attempts/s
[  82.1 min] attempts= 30893  successes=    0 (  0.0%)   6.27 attempts/s
[  82.2 min] attempts= 30922  successes=    0 (  0.0%)   6.27 attempts/s
[  82.3 min] attempts= 30951  successes=    0 (  0.0%)   6.27 attempts/s
[  82.3 min] attempts= 30985  successes=    0 (  0.0%)   6.27 attempts/s
[  82.4 min] attempts= 31012  successes=    0 (  0.0%)   6.27 attempts/s
[  82.5 min] attempts= 31046  successes=    0 (  0.0%)   6.27 attempts/s
[  82.6 min] attempts= 31076  successes=    0 (  0.0%)   6.27 attempts/s
[  82.7 min] attempts= 31109  successes=    0 (  0.0%)   6.27 attempts/s
[  82.8 min] attempts= 31142  successes=    0 (  0.0%)   6.27 attempts/s
[  82.8 min] attempts= 31173  successes=    0 (  0.0%)   6.27 attempts/s
[  82.9 min] attempts= 31201  successes=    0 (  0.0%)   6.27 attempts/s
[  83.0 min] attempts= 31231  successes=    0 (  0.0%)   6.27 attempts/s
[  83.1 min] attempts= 31259  successes=    0 (  0.0%)   6.27 attempts/s
[  83.2 min] attempts= 31286  successes=    0 (  0.0%)   6.27 attempts/s
[  83.3 min] attempts= 31315  successes=    0 (  0.0%)   6.27 attempts/s
[  83.3 min] attempts= 31357  successes=    0 (  0.0%)   6.27 attempts/s
[  83.4 min] attempts= 31389  successes=    0 (  0.0%)   6.27 attempts/s
[  83.5 min] attempts= 31418  successes=    0 (  0.0%)   6.27 attempts/s
[  83.6 min] attempts= 31451  successes=    0 (  0.0%)   6.27 attempts/s
[  83.7 min] attempts= 31484  successes=    0 (  0.0%)   6.27 attempts/s
[  83.8 min] attempts= 31515  successes=    0 (  0.0%)   6.27 attempts/s
[  83.8 min] attempts= 31554  successes=    0 (  0.0%)   6.27 attempts/s
[  83.9 min] attempts= 31584  successes=    0 (  0.0%)   6.27 attempts/s
[  84.0 min] attempts= 31613  successes=    0 (  0.0%)   6.27 attempts/s
[  84.1 min] attempts= 31645  successes=    0 (  0.0%)   6.27 attempts/s
[  84.2 min] attempts= 31672  successes=    0 (  0.0%)   6.27 attempts/s
[  84.3 min] attempts= 31704  successes=    0 (  0.0%)   6.27 attempts/s
[  84.3 min] attempts= 31734  successes=    0 (  0.0%)   6.27 attempts/s
[  84.4 min] attempts= 31763  successes=    0 (  0.0%)   6.27 attempts/s
[  84.5 min] attempts= 31792  successes=    0 (  0.0%)   6.27 attempts/s
[  84.6 min] attempts= 31827  successes=    0 (  0.0%)   6.27 attempts/s
[  84.7 min] attempts= 31854  successes=    0 (  0.0%)   6.27 attempts/s
[  84.8 min] attempts= 31885  successes=    0 (  0.0%)   6.27 attempts/s
[  84.8 min] attempts= 31911  successes=    0 (  0.0%)   6.27 attempts/s
[  84.9 min] attempts= 31946  successes=    0 (  0.0%)   6.27 attempts/s
[  85.0 min] attempts= 31977  successes=    0 (  0.0%)   6.27 attempts/s
[  85.1 min] attempts= 32006  successes=    0 (  0.0%)   6.27 attempts/s
[  85.2 min] attempts= 32034  successes=    0 (  0.0%)   6.27 attempts/s
[  85.3 min] attempts= 32062  successes=    0 (  0.0%)   6.27 attempts/s
[  85.3 min] attempts= 32092  successes=    0 (  0.0%)   6.27 attempts/s
[  85.4 min] attempts= 32124  successes=    0 (  0.0%)   6.27 attempts/s
[  85.5 min] attempts= 32162  successes=    0 (  0.0%)   6.27 attempts/s
[  85.6 min] attempts= 32194  successes=    0 (  0.0%)   6.27 attempts/s
[  85.7 min] attempts= 32217  successes=    0 (  0.0%)   6.27 attempts/s
[  85.8 min] attempts= 32248  successes=    0 (  0.0%)   6.27 attempts/s
[  85.8 min] attempts= 32283  successes=    0 (  0.0%)   6.27 attempts/s
[  85.9 min] attempts= 32312  successes=    0 (  0.0%)   6.27 attempts/s
[  86.0 min] attempts= 32351  successes=    0 (  0.0%)   6.27 attempts/s
[  86.1 min] attempts= 32384  successes=    0 (  0.0%)   6.27 attempts/s
[  86.2 min] attempts= 32419  successes=    0 (  0.0%)   6.27 attempts/s
[  86.3 min] attempts= 32454  successes=    0 (  0.0%)   6.27 attempts/s
[  86.3 min] attempts= 32485  successes=    0 (  0.0%)   6.27 attempts/s
[  86.4 min] attempts= 32509  successes=    0 (  0.0%)   6.27 attempts/s
[  86.5 min] attempts= 32540  successes=    0 (  0.0%)   6.27 attempts/s
[  86.6 min] attempts= 32570  successes=    0 (  0.0%)   6.27 attempts/s
[  86.7 min] attempts= 32600  successes=    0 (  0.0%)   6.27 attempts/s
[  86.8 min] attempts= 32628  successes=    0 (  0.0%)   6.27 attempts/s
[  86.8 min] attempts= 32662  successes=    0 (  0.0%)   6.27 attempts/s
[  86.9 min] attempts= 32692  successes=    0 (  0.0%)   6.27 attempts/s
[  87.0 min] attempts= 32721  successes=    0 (  0.0%)   6.27 attempts/s
[  87.1 min] attempts= 32751  successes=    0 (  0.0%)   6.27 attempts/s
[  87.2 min] attempts= 32779  successes=    0 (  0.0%)   6.27 attempts/s
[  87.3 min] attempts= 32809  successes=    0 (  0.0%)   6.27 attempts/s
[  87.3 min] attempts= 32839  successes=    0 (  0.0%)   6.27 attempts/s
[  87.4 min] attempts= 32867  successes=    0 (  0.0%)   6.27 attempts/s
[  87.5 min] attempts= 32897  successes=    0 (  0.0%)   6.27 attempts/s
[  87.6 min] attempts= 32934  successes=    0 (  0.0%)   6.27 attempts/s
[  87.7 min] attempts= 32965  successes=    0 (  0.0%)   6.27 attempts/s
[  87.8 min] attempts= 32995  successes=    0 (  0.0%)   6.27 attempts/s
[  87.8 min] attempts= 33026  successes=    0 (  0.0%)   6.27 attempts/s
[  87.9 min] attempts= 33053  successes=    0 (  0.0%)   6.27 attempts/s
[  88.0 min] attempts= 33083  successes=    0 (  0.0%)   6.27 attempts/s
[  88.1 min] attempts= 33121  successes=    0 (  0.0%)   6.27 attempts/s
[  88.2 min] attempts= 33144  successes=    0 (  0.0%)   6.26 attempts/s
[  88.3 min] attempts= 33173  successes=    0 (  0.0%)   6.26 attempts/s
[  88.3 min] attempts= 33204  successes=    0 (  0.0%)   6.26 attempts/s
[  88.4 min] attempts= 33237  successes=    0 (  0.0%)   6.26 attempts/s
[  88.5 min] attempts= 33261  successes=    0 (  0.0%)   6.26 attempts/s
[  88.6 min] attempts= 33295  successes=    0 (  0.0%)   6.26 attempts/s
[  88.7 min] attempts= 33330  successes=    0 (  0.0%)   6.26 attempts/s
[  88.8 min] attempts= 33360  successes=    0 (  0.0%)   6.26 attempts/s
[  88.8 min] attempts= 33391  successes=    0 (  0.0%)   6.26 attempts/s
[  88.9 min] attempts= 33425  successes=    0 (  0.0%)   6.26 attempts/s
[  89.0 min] attempts= 33456  successes=    0 (  0.0%)   6.26 attempts/s
[  89.1 min] attempts= 33485  successes=    0 (  0.0%)   6.26 attempts/s
[  89.2 min] attempts= 33515  successes=    0 (  0.0%)   6.26 attempts/s
[  89.3 min] attempts= 33543  successes=    0 (  0.0%)   6.26 attempts/s
[  89.3 min] attempts= 33577  successes=    0 (  0.0%)   6.26 attempts/s
[  89.4 min] attempts= 33609  successes=    0 (  0.0%)   6.26 attempts/s
[  89.5 min] attempts= 33641  successes=    0 (  0.0%)   6.26 attempts/s
[  89.6 min] attempts= 33670  successes=    0 (  0.0%)   6.26 attempts/s
[  89.7 min] attempts= 33699  successes=    0 (  0.0%)   6.26 attempts/s
[  89.8 min] attempts= 33730  successes=    0 (  0.0%)   6.26 attempts/s
[  89.8 min] attempts= 33762  successes=    0 (  0.0%)   6.26 attempts/s
[  89.9 min] attempts= 33790  successes=    0 (  0.0%)   6.26 attempts/s
[  90.0 min] attempts= 33821  successes=    0 (  0.0%)   6.26 attempts/s
[  90.1 min] attempts= 33850  successes=    0 (  0.0%)   6.26 attempts/s
[  90.2 min] attempts= 33882  successes=    0 (  0.0%)   6.26 attempts/s
[  90.3 min] attempts= 33915  successes=    0 (  0.0%)   6.26 attempts/s
[  90.3 min] attempts= 33950  successes=    0 (  0.0%)   6.26 attempts/s
[  90.4 min] attempts= 33981  successes=    0 (  0.0%)   6.26 attempts/s
[  90.5 min] attempts= 34006  successes=    0 (  0.0%)   6.26 attempts/s
[  90.6 min] attempts= 34036  successes=    0 (  0.0%)   6.26 attempts/s
[  90.7 min] attempts= 34067  successes=    0 (  0.0%)   6.26 attempts/s
[  90.8 min] attempts= 34104  successes=    0 (  0.0%)   6.26 attempts/s
[  90.8 min] attempts= 34130  successes=    0 (  0.0%)   6.26 attempts/s
[  90.9 min] attempts= 34164  successes=    0 (  0.0%)   6.26 attempts/s
[  91.0 min] attempts= 34196  successes=    0 (  0.0%)   6.26 attempts/s
[  91.1 min] attempts= 34234  successes=    0 (  0.0%)   6.26 attempts/s
[  91.2 min] attempts= 34263  successes=    0 (  0.0%)   6.26 attempts/s
[  91.3 min] attempts= 34293  successes=    0 (  0.0%)   6.26 attempts/s
[  91.3 min] attempts= 34322  successes=    0 (  0.0%)   6.26 attempts/s
[  91.4 min] attempts= 34356  successes=    0 (  0.0%)   6.26 attempts/s
[  91.5 min] attempts= 34384  successes=    0 (  0.0%)   6.26 attempts/s
[  91.6 min] attempts= 34421  successes=    0 (  0.0%)   6.26 attempts/s
[  91.7 min] attempts= 34454  successes=    0 (  0.0%)   6.26 attempts/s
[  91.8 min] attempts= 34481  successes=    0 (  0.0%)   6.26 attempts/s
[  91.8 min] attempts= 34515  successes=    0 (  0.0%)   6.26 attempts/s
[  91.9 min] attempts= 34550  successes=    0 (  0.0%)   6.26 attempts/s
[  92.0 min] attempts= 34583  successes=    0 (  0.0%)   6.26 attempts/s
[  92.1 min] attempts= 34613  successes=    0 (  0.0%)   6.26 attempts/s
[  92.2 min] attempts= 34642  successes=    0 (  0.0%)   6.26 attempts/s
[  92.3 min] attempts= 34675  successes=    0 (  0.0%)   6.26 attempts/s
[  92.3 min] attempts= 34705  successes=    0 (  0.0%)   6.26 attempts/s
[  92.4 min] attempts= 34741  successes=    0 (  0.0%)   6.26 attempts/s
[  92.5 min] attempts= 34777  successes=    0 (  0.0%)   6.27 attempts/s
[  92.6 min] attempts= 34807  successes=    0 (  0.0%)   6.26 attempts/s
[  92.7 min] attempts= 34836  successes=    0 (  0.0%)   6.26 attempts/s
[  92.8 min] attempts= 34869  successes=    0 (  0.0%)   6.26 attempts/s
[  92.8 min] attempts= 34902  successes=    0 (  0.0%)   6.27 attempts/s
[  92.9 min] attempts= 34934  successes=    0 (  0.0%)   6.27 attempts/s
[  93.0 min] attempts= 34966  successes=    0 (  0.0%)   6.27 attempts/s
[  93.1 min] attempts= 34996  successes=    0 (  0.0%)   6.27 attempts/s
[  93.2 min] attempts= 35033  successes=    0 (  0.0%)   6.27 attempts/s
[  93.3 min] attempts= 35069  successes=    0 (  0.0%)   6.27 attempts/s
[  93.3 min] attempts= 35099  successes=    0 (  0.0%)   6.27 attempts/s
[  93.4 min] attempts= 35129  successes=    0 (  0.0%)   6.27 attempts/s
[  93.5 min] attempts= 35162  successes=    0 (  0.0%)   6.27 attempts/s
[  93.6 min] attempts= 35195  successes=    0 (  0.0%)   6.27 attempts/s
[  93.7 min] attempts= 35226  successes=    0 (  0.0%)   6.27 attempts/s
[  93.8 min] attempts= 35261  successes=    0 (  0.0%)   6.27 attempts/s
[  93.8 min] attempts= 35299  successes=    0 (  0.0%)   6.27 attempts/s
[  93.9 min] attempts= 35328  successes=    0 (  0.0%)   6.27 attempts/s
[  94.0 min] attempts= 35362  successes=    0 (  0.0%)   6.27 attempts/s
[  94.1 min] attempts= 35389  successes=    0 (  0.0%)   6.27 attempts/s
[  94.2 min] attempts= 35425  successes=    0 (  0.0%)   6.27 attempts/s
[  94.3 min] attempts= 35460  successes=    0 (  0.0%)   6.27 attempts/s
[  94.3 min] attempts= 35494  successes=    0 (  0.0%)   6.27 attempts/s
[  94.4 min] attempts= 35525  successes=    0 (  0.0%)   6.27 attempts/s
[  94.5 min] attempts= 35557  successes=    0 (  0.0%)   6.27 attempts/s
[  94.6 min] attempts= 35592  successes=    0 (  0.0%)   6.27 attempts/s
[  94.7 min] attempts= 35623  successes=    0 (  0.0%)   6.27 attempts/s
[  94.8 min] attempts= 35650  successes=    0 (  0.0%)   6.27 attempts/s
[  94.9 min] attempts= 35678  successes=    0 (  0.0%)   6.27 attempts/s
[  94.9 min] attempts= 35707  successes=    0 (  0.0%)   6.27 attempts/s
[  95.0 min] attempts= 35743  successes=    0 (  0.0%)   6.27 attempts/s
[  95.1 min] attempts= 35776  successes=    0 (  0.0%)   6.27 attempts/s
[  95.2 min] attempts= 35806  successes=    0 (  0.0%)   6.27 attempts/s
[  95.3 min] attempts= 35836  successes=    0 (  0.0%)   6.27 attempts/s
[  95.4 min] attempts= 35870  successes=    0 (  0.0%)   6.27 attempts/s
[  95.4 min] attempts= 35910  successes=    0 (  0.0%)   6.27 attempts/s
[  95.5 min] attempts= 35942  successes=    0 (  0.0%)   6.27 attempts/s
[  95.6 min] attempts= 35973  successes=    0 (  0.0%)   6.27 attempts/s
[  95.7 min] attempts= 36007  successes=    0 (  0.0%)   6.27 attempts/s
[  95.8 min] attempts= 36039  successes=    0 (  0.0%)   6.27 attempts/s
[  95.9 min] attempts= 36074  successes=    0 (  0.0%)   6.27 attempts/s
[  95.9 min] attempts= 36104  successes=    0 (  0.0%)   6.27 attempts/s
[  96.0 min] attempts= 36131  successes=    0 (  0.0%)   6.27 attempts/s
[  96.1 min] attempts= 36158  successes=    0 (  0.0%)   6.27 attempts/s
[  96.2 min] attempts= 36189  successes=    0 (  0.0%)   6.27 attempts/s
[  96.3 min] attempts= 36226  successes=    0 (  0.0%)   6.27 attempts/s
[  96.4 min] attempts= 36255  successes=    0 (  0.0%)   6.27 attempts/s
[  96.4 min] attempts= 36292  successes=    0 (  0.0%)   6.27 attempts/s
[  96.5 min] attempts= 36321  successes=    0 (  0.0%)   6.27 attempts/s
[  96.6 min] attempts= 36346  successes=    0 (  0.0%)   6.27 attempts/s
[  96.7 min] attempts= 36380  successes=    0 (  0.0%)   6.27 attempts/s
[  96.8 min] attempts= 36412  successes=    0 (  0.0%)   6.27 attempts/s
[  96.9 min] attempts= 36438  successes=    0 (  0.0%)   6.27 attempts/s
[  96.9 min] attempts= 36470  successes=    0 (  0.0%)   6.27 attempts/s
[  97.0 min] attempts= 36504  successes=    0 (  0.0%)   6.27 attempts/s
[  97.1 min] attempts= 36533  successes=    0 (  0.0%)   6.27 attempts/s
[  97.2 min] attempts= 36566  successes=    0 (  0.0%)   6.27 attempts/s
[  97.3 min] attempts= 36600  successes=    0 (  0.0%)   6.27 attempts/s
[  97.4 min] attempts= 36631  successes=    0 (  0.0%)   6.27 attempts/s
[  97.4 min] attempts= 36660  successes=    0 (  0.0%)   6.27 attempts/s
[  97.5 min] attempts= 36696  successes=    0 (  0.0%)   6.27 attempts/s
[  97.6 min] attempts= 36723  successes=    0 (  0.0%)   6.27 attempts/s
[  97.7 min] attempts= 36747  successes=    0 (  0.0%)   6.27 attempts/s
[  97.8 min] attempts= 36778  successes=    0 (  0.0%)   6.27 attempts/s
[  97.9 min] attempts= 36803  successes=    0 (  0.0%)   6.27 attempts/s
[  97.9 min] attempts= 36831  successes=    0 (  0.0%)   6.27 attempts/s
[  98.0 min] attempts= 36862  successes=    0 (  0.0%)   6.27 attempts/s
[  98.1 min] attempts= 36896  successes=    0 (  0.0%)   6.27 attempts/s
[  98.2 min] attempts= 36926  successes=    0 (  0.0%)   6.27 attempts/s
[  98.3 min] attempts= 36954  successes=    0 (  0.0%)   6.27 attempts/s
[  98.4 min] attempts= 36987  successes=    0 (  0.0%)   6.27 attempts/s
[  98.4 min] attempts= 37017  successes=    0 (  0.0%)   6.27 attempts/s
[  98.5 min] attempts= 37049  successes=    0 (  0.0%)   6.27 attempts/s
[  98.6 min] attempts= 37075  successes=    0 (  0.0%)   6.27 attempts/s
[  98.7 min] attempts= 37107  successes=    0 (  0.0%)   6.27 attempts/s
[  98.8 min] attempts= 37134  successes=    0 (  0.0%)   6.27 attempts/s
[  98.9 min] attempts= 37167  successes=    0 (  0.0%)   6.27 attempts/s
[  98.9 min] attempts= 37196  successes=    0 (  0.0%)   6.27 attempts/s
[  99.0 min] attempts= 37228  successes=    0 (  0.0%)   6.27 attempts/s
[  99.1 min] attempts= 37261  successes=    0 (  0.0%)   6.27 attempts/s
[  99.2 min] attempts= 37293  successes=    0 (  0.0%)   6.27 attempts/s
[  99.3 min] attempts= 37326  successes=    0 (  0.0%)   6.27 attempts/s
[  99.4 min] attempts= 37350  successes=    0 (  0.0%)   6.27 attempts/s
[  99.4 min] attempts= 37375  successes=    0 (  0.0%)   6.26 attempts/s
[  99.5 min] attempts= 37410  successes=    0 (  0.0%)   6.26 attempts/s
[  99.6 min] attempts= 37441  successes=    0 (  0.0%)   6.26 attempts/s
